02/22/2024 03:00:02 AM Domains list:['ucbonus.com', 'ultrapartners.co/landing/lp24', 'uniquedone.live', 'https://uniquein.live', 'https://uniquehit.click/', 'uniquegift.click', 'https://uniquecasino365.com', 'https://ultrapartners.co/landing-uc/lp1', 'https://ultrapartners.co/landing/lp2', 'https://ultrapartners.co/landing/lp3', 'https://ultrapartners.co/landing/lp4', 'https://ultrapartners.co/landing/lp5', 'https://ultrapartners.co/landing/lp9', 'https://ultrapartners.co/landing-m/slotfather2', 'https://ultrapartners.co/vikingrunecraft', 'https://ultrapartners.co/landing-m/lp21', 'https://ultrapartners.co/landing-m/lp16', 'https://ultrapartners.co/landing-m/lp17', 'https://ultrapartners.co/landing-m/lp22', 'https://ultrapartners.co/lpm9923', 'https://ultrapartners.co/landing-m/lp24', 'https://machance-golden.com', 'https://machancegift.click', 'https://mcbonus.com', 'https://www.freemachance.com', 'https://machance-golden.com', 'https://ultrapartners.co/landing-m/slotfather2', 'https://ultrapartners.co/vikingrunecraft', 'https://vpjackpotlp.com', 'https://vegasplus365.com', 'https://ultrapartners.co/landing-vp/lp11', 'https://ultrapartners.co/landing-vp/lp13', 'https://ultrapartners.co/landing-vp/50freevp', 'https://vegasgame.live', 'https://vegasnew.live', 'https://vegason.live', 'https://vegasfun.live', 'https://vegaspro.live', 'https://playregal-365.com', 'https://ultrapartners.co/landing-pr/lp7', 'https://ultrapartners.co/landing-pr/lp8', 'https://regalnew.live', 'https://regalon.live', 'https://regalfun.live', 'https://regalpro.live', 'https://regalgame.live', 'https://mcjacklp.com', 'https://uniquebest.live', 'https://mc-kiss.com', 'https://vplusprize.com', 'https://mcsbonus.com', 'https://vegasplprize.com', 'https://playregal-lion.com', 'https://pr-royal.com', 'https://win-machance.com', 'megawineu-play.com', 'i24slots-play.com', 'https://wuqsl.com', 'https://wmhsl.com', 'https://wvplsl.com', 'https://vgpl.vip', 'https://prgcs.com', 'https://plrg.vip', 'https://icasms.com', 'https://asqsms.com', 'https://cassms.com', 'https://wdcso.com', 'https://fpbse.net', 'https://wmecs.net', 'https://i24cs.net', 'https://bscse.net', 'winmachancesl.com', 'winmachancecas.com', 'winmachanceres.com', 'winuniquesm.com', 'winuniquecas.com', 'winuniqueres.com', 'winvegassl.com', 'winvegascas.com', 'winvegasres.com', 'winmachancesm.com', 'winuniquesl.com', 'winvegassm.com', 'winvegasget.com', 'winmachancet1.com', 'winuniquet1.com', 'winvegast1.com', 'winmachancet2.com', 'winuniquet2.com', 'winvegast2.com', 'winmachancet3.com', 'winuniquet3.com', 'winvegast3.com', 'winmachancev1.com', 'winuniquev1.com', 'winvegasv1.com', 'winmachancev2.com', 'winuniquev2.com', 'winvegasv2.com', 'winmachancev3.com', 'winuniquev3.com', 'winvegasv3.com', 'winmachancecasino-sphere.com', 'winmachancecasino-last.com', 'winuniquecasino-record.com', 'winuniquecasino-sphere.com', 'winvegasplus-sphere.com', 'winvegasplus-start.com', 'winmachancecasino-power.com', 'winmachancecasino-record.com', 'winuniquecasino-last.com', 'winuniquecasino-power.com', 'winuniquere.com', 'winuniquewiz.com', 'winvegasplus-last.com', 'winvegasplus-record.com', 'visitezunique.com', 'besuchunique.com', 'enterunique.com', 'entrarcasino.com', 'visitsuc.venatusunique.com', 'visitezvegasplus.com', 'visitsvp.venatusunique.com', 'visitsmc.venatusunique.com', 'unique.actionvip.com', 'uniquecasino.actionvip.com', 'vegasplus.actionvip.com', 'besuchvegas.com', 'ucmail.pw', 'mcmail.pw', 'vpmail.pw', 'ucpromo.xyz', 'mcpromo.xyz', 'vppromo.xyz', 'uniquecasino24.com', 'machance24.com', 'vegasplus24.com', 'wuconn.cc', 'wumail.cc', 'wmconn.cc', 'wmmail.cc', 'wvconn.cc', 'wvmail.cc', 'wucemail.com', 'wmcemail.com', 'wvpemail.com', 'wuqconn.com', 'wuqmail.com', 'wmnconn.com', 'wmnmail.com', 'wvemail.com', 'wucsms.com', 'wuqsmsm.com', 'wmhsms.com', 'wmhsmsm.com', 'wvplsms.com', 'wvplsmsm.com', 'ucsland.com', 'mcsland.com', 'vgsland.com', 'uct1sms.com', 'uct2sms.com', 'uct3sms.com', 'ucv1sms.com', 'ucv2sms.com', 'ucv3sms.com', 'mct1sms.com', 'mct2sms.com', 'mct3sms.com', 'mcv1sms.com', 'mcv2sms.com', 'mcv3sms.com', 'vpt1sms.com', 'vpt2sms.com', 'vpt3sms.com', 'vpv1sms.com', 'vpv2sms.com', 'vpv3sms.com', 'ucsmath.com', 'mchmath.com', 'vplmath.com', 'wuclink.com', 'wmclink.com', 'wvplink.com', 'wmasms.com', 'wvesms.com', 'wvsconn.com', 'vgpl.vip', 'wucmail.com', 'wuoconn.com', 'wmoconn.com', 'wvoconn.com', 'wuuconn.com', 'wmmconn.com', 'wuusms.com', 'wvbconn.com', 'wvvconn.com', 'ucwconn.com', 'wusconn.com', 'wmsconn.com', 'ucdispx.com', 'mcdispx.com', 'vpdispx.com', 'winucfast.com', 'wucsend.com', 'wucstay.com', 'wmcsend.com', 'wmcstay.com', 'wvpsend.com', 'wvpstay.com', 'wuc-link.com', 'casinointense-sphere.com', 'casinointense-last.com', 'casinointense-power.com', 'jugarintense.com', 'playintense.com', 'jouerintense.com', 'abspielenintense.com', 'giocareintense.com', 'icconn.cc', 'icmail.cc', 'icaconn.com', 'icaemail.com', 'icasms.com', 'enterintense.com', 'icsconn.com', 'icosms.com', 'icoconn.com', 'openintense.com', 'spielenintense.com', 'cazinostars-best.com', 'cazinostars-rich.com', 'cazinostars-joy.com', 'cazinostars-open.com', 'cazinostars-rare.com', 'cazinostars-gold.com', 'atlantisslots-award.com', 'atlantisslots-prem.com', 'atlantissgo.com', 'atlantissyou.com', 'cstraff.com', 'cslnk.com', 'visitezatlantisslots.com', 'asqconn.com', 'asqmail.com', 'asqsms.com', 'cassms.com', 'playregal-lord.com', 'playregal-act.com', 'playregal-extra.com', 'regalsl.com', 'regalsen.com', 'regalenv.com', 'regalsm.com', 'regalcas.com', 'regalrec.com', 'playregalt1.com', 'playregalt2.com', 'playregalt3.com', 'playregalv1.com', 'playregalv2.com', 'playregalv3.com', 'playregals-direct.com', 'playregals-send.com', 'playregals-refer.com', 'prconn.cc', 'prmail.cc', 'entrarregal.com', 'visitezregal.com', 'visitezregals.com', 'plrconn.com', 'plrmail.com', 'rglconn.com', 'rglmail.com', 'plgland.com', 'prglsmsm.com', 'prt1sms.com', 'prt2sms.com', 'prt3sms.com', 'prv1sms.com', 'prv2sms.com', 'prv3sms.com', 'prlmath.com', 'prglink.com', 'plgconn.com', 'plrg.vip', 'plgsms.com', 'prrconn.com', 'prdispx.com', 'plstay.com', 'plsend.com', 'wilddicecasino-play.com', 'wilddicecasino-game.com', 'wilddicecasino-luck.com', 'wilddicecasino-win.com', 'wilddicego.com', 'wilddiceyou.com', 'enterwilddice.com', 'wdconn.com', 'wldcmail.com', 'wdcso.com', 'test.com', 'i24slots-fast.com', 'i24slots-big.com', 'megawineu-joy.com', 'megawineu-fab.com', 'megawineu-hot.com', 'betterscratch-play.com', 'betterscratch-win.com', 'betterscratch-joy.com', 'i24slotsok.com', 'i24slotspro.com', 'megawineupro.com', 'megawineugo.com', 'i24slots-direct.com', 'i24slots-send.com', 'i24slots-refer.com', 'megawineu-direct.com', 'megawineu-send.com', 'megawineu-refer.com', 'betterscratch-direct.com', 'betterscratch-send.com', 'betterscratch-refer.com', 'i24slotsm.com', 'megawinm.com', 'i24slotsget.net', 'i24slotsplay.net', 'megawineu.net', 'uqsconn.com', 'uqsmail.com', 'entermegawin.com', 'mwqconn.com', 'mwqmail.com', 'enteri24.com', 'i24conn.com', 'i24mail.com', 'mweso.net', 'mwqconn.net', 'mwqmail.net', 'i24so.net', 'i24conn.net', 'i24mail.net', 'i24slot.net', 'megawinmcon.com', 'i24slotsmcon.com', 'mweconn.com', 'megamw.com', 'mwemail.net', 'i24sconn.com', 'i24slotsmw.com', 'enterbetterscratch.net', 'bsqmail.net', 'bsqconn.net', 'bscso.net', 'bsland.net', 'i24sconn.net', 'mgwmail.net', 'i24sl.net', 'bsstay.com', 'bssend.com', 'mwinstay.com', 'mwinsend.com', 'i24stay.com', 'i24send.com', 'i24-conn.com', 'mgwconn.net']
02/22/2024 03:00:02 AM 1/366: domain: ucbonus.com; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 500 Internal Server Error')))

02/22/2024 03:16:09 AM 38/366: domain: https://vegaspro.live; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:16:11 AM 38/366: domain: https://vegaspro.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:16:13 AM 38/366: domain: https://vegaspro.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:16:16 AM 38/366: domain: https://vegaspro.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:16:18 AM 38/366: domain: https://vegaspro.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:16:20 AM 38/366: domain: https://vegaspro.live; country: fr; carrier: bouygues+telecom(176.160.70.45); status: OK

02/22/2024 03:16:22 AM 38/366: domain: https://vegaspro.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:16:24 AM 38/366: domain: https://vegaspro.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:16:26 AM 38/366: domain: https://vegaspro.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:16:27 AM 38/366: domain: https://vegaspro.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:16:58 AM 39/366: domain: https://playregal-365.com; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:17:02 AM 39/366: domain: https://playregal-365.com; country: es; carrier: vodafone+spain(47.60.41.239); status: HTTPSConnectionPool(host='pr.fronthlprpr.com', port=443): Max retries exceeded with url: /?comLogin=1&o_url=https%253A%252F%252Fwww.playregal-365.com%252Fes%252F (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:17:07 AM 39/366: domain: https://playregal-365.com; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:17:12 AM 39/366: domain: https://playregal-365.com; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:17:17 AM 39/366: domain: https://playregal-365.com; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:17:21 AM 39/366: domain: https://playregal-365.com; country: fr; carrier: bouygues+telecom(176.160.70.45); status: OK

02/22/2024 03:17:25 AM 39/366: domain: https://playregal-365.com; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:17:30 AM 39/366: domain: https://playregal-365.com; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:17:34 AM 39/366: domain: https://playregal-365.com; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:17:38 AM 39/366: domain: https://playregal-365.com; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:18:08 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:18:10 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:18:11 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:18:13 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:18:15 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:18:15 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: fr; carrier: bouygues+telecom(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 500 Internal Server Error')))

02/22/2024 03:18:17 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:18:19 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:18:21 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:18:23 AM 40/366: domain: https://ultrapartners.co/landing-pr/lp7; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:18:53 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:18:55 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:18:59 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:19:01 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:19:03 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:19:05 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:19:07 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:19:08 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:19:10 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:19:11 AM 41/366: domain: https://ultrapartners.co/landing-pr/lp8; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:19:41 AM 42/366: domain: https://regalnew.live; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:19:44 AM 42/366: domain: https://regalnew.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:19:46 AM 42/366: domain: https://regalnew.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:19:48 AM 42/366: domain: https://regalnew.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:19:50 AM 42/366: domain: https://regalnew.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:19:52 AM 42/366: domain: https://regalnew.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:19:54 AM 42/366: domain: https://regalnew.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:19:57 AM 42/366: domain: https://regalnew.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:19:59 AM 42/366: domain: https://regalnew.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:20:01 AM 42/366: domain: https://regalnew.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:20:31 AM 43/366: domain: https://regalon.live; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:20:33 AM 43/366: domain: https://regalon.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:20:35 AM 43/366: domain: https://regalon.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:20:38 AM 43/366: domain: https://regalon.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:20:40 AM 43/366: domain: https://regalon.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:20:42 AM 43/366: domain: https://regalon.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:20:44 AM 43/366: domain: https://regalon.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:20:47 AM 43/366: domain: https://regalon.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:20:49 AM 43/366: domain: https://regalon.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:20:50 AM 43/366: domain: https://regalon.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:21:26 AM 44/366: domain: https://regalfun.live; country: es; carrier: telefonica+de+espana(176.83.35.31); status: HTTPSConnectionPool(host='regalfun.live', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:21:29 AM 44/366: domain: https://regalfun.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:21:31 AM 44/366: domain: https://regalfun.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:21:34 AM 44/366: domain: https://regalfun.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:21:36 AM 44/366: domain: https://regalfun.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:21:38 AM 44/366: domain: https://regalfun.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:21:40 AM 44/366: domain: https://regalfun.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:21:42 AM 44/366: domain: https://regalfun.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:21:44 AM 44/366: domain: https://regalfun.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:21:46 AM 44/366: domain: https://regalfun.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:21:48 AM 45/366: domain: https://regalpro.live; country: es; carrier: telefonica+de+espana(176.83.35.31); status: OK

02/22/2024 03:21:50 AM 45/366: domain: https://regalpro.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:21:53 AM 45/366: domain: https://regalpro.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:21:55 AM 45/366: domain: https://regalpro.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:21:57 AM 45/366: domain: https://regalpro.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:22:00 AM 45/366: domain: https://regalpro.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:22:02 AM 45/366: domain: https://regalpro.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:22:04 AM 45/366: domain: https://regalpro.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:22:06 AM 45/366: domain: https://regalpro.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:22:08 AM 45/366: domain: https://regalpro.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:22:39 AM 46/366: domain: https://regalgame.live; country: es; carrier: telefonica+de+espana(176.83.35.31); status: HTTPSConnectionPool(host='regalgame.live', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:22:39 AM 46/366: domain: https://regalgame.live; country: es; carrier: vodafone+spain(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))

02/22/2024 03:22:40 AM 46/366: domain: https://regalgame.live; country: es; carrier: orange+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))

02/22/2024 03:22:41 AM 46/366: domain: https://regalgame.live; country: es; carrier: yoigo(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))

02/22/2024 03:22:52 AM 46/366: domain: https://regalgame.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:22:56 AM 46/366: domain: https://regalgame.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:23:00 AM 46/366: domain: https://regalgame.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:23:02 AM 46/366: domain: https://regalgame.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:23:04 AM 46/366: domain: https://regalgame.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:23:05 AM 46/366: domain: https://regalgame.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:23:35 AM 47/366: domain: https://mcjacklp.com; country: es; carrier: telefonica+de+espana(); status: HTTPSConnectionPool(host='api.ipify.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:23:38 AM 47/366: domain: https://mcjacklp.com; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:23:40 AM 47/366: domain: https://mcjacklp.com; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:23:43 AM 47/366: domain: https://mcjacklp.com; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:23:45 AM 47/366: domain: https://mcjacklp.com; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:23:46 AM 47/366: domain: https://mcjacklp.com; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:23:49 AM 47/366: domain: https://mcjacklp.com; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:23:51 AM 47/366: domain: https://mcjacklp.com; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:23:53 AM 47/366: domain: https://mcjacklp.com; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:23:55 AM 47/366: domain: https://mcjacklp.com; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:23:57 AM 48/366: domain: https://uniquebest.live; country: es; carrier: telefonica+de+espana(2.140.218.49); status: HTTPSConnectionPool(host='uniquebest.live', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))

02/22/2024 03:24:00 AM 48/366: domain: https://uniquebest.live; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:24:02 AM 48/366: domain: https://uniquebest.live; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:24:04 AM 48/366: domain: https://uniquebest.live; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:24:07 AM 48/366: domain: https://uniquebest.live; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:24:09 AM 48/366: domain: https://uniquebest.live; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:24:11 AM 48/366: domain: https://uniquebest.live; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:24:13 AM 48/366: domain: https://uniquebest.live; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:24:15 AM 48/366: domain: https://uniquebest.live; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:24:17 AM 48/366: domain: https://uniquebest.live; country: it; carrier: telecom+italia+mobile(2.199.21.123); status: OK

02/22/2024 03:24:19 AM 49/366: domain: https://mc-kiss.com; country: es; carrier: telefonica+de+espana(2.140.218.49); status: OK

02/22/2024 03:24:21 AM 49/366: domain: https://mc-kiss.com; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:24:23 AM 49/366: domain: https://mc-kiss.com; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:24:25 AM 49/366: domain: https://mc-kiss.com; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:24:27 AM 49/366: domain: https://mc-kiss.com; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:24:30 AM 49/366: domain: https://mc-kiss.com; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:24:34 AM 49/366: domain: https://mc-kiss.com; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:24:36 AM 49/366: domain: https://mc-kiss.com; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:24:38 AM 49/366: domain: https://mc-kiss.com; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:24:44 AM 49/366: domain: https://mc-kiss.com; country: it; carrier: telecom+italia+mobile(95.74.127.235); status: OK

02/22/2024 03:24:46 AM 50/366: domain: https://vplusprize.com; country: es; carrier: telefonica+de+espana(2.140.218.49); status: OK

02/22/2024 03:24:48 AM 50/366: domain: https://vplusprize.com; country: es; carrier: vodafone+spain(47.60.41.239); status: OK

02/22/2024 03:24:51 AM 50/366: domain: https://vplusprize.com; country: es; carrier: orange+espana(90.166.90.236); status: OK

02/22/2024 03:24:53 AM 50/366: domain: https://vplusprize.com; country: es; carrier: yoigo(37.29.250.11); status: OK

02/22/2024 03:24:55 AM 50/366: domain: https://vplusprize.com; country: fr; carrier: sfr(81.185.162.138); status: OK

02/22/2024 03:24:57 AM 50/366: domain: https://vplusprize.com; country: fr; carrier: bouygues+telecom(176.161.237.105); status: OK

02/22/2024 03:25:00 AM 50/366: domain: https://vplusprize.com; country: fr; carrier: free+mobile+sas(37.169.70.114); status: OK

02/22/2024 03:25:02 AM 50/366: domain: https://vplusprize.com; country: it; carrier: wind+tre(151.57.74.168); status: OK

02/22/2024 03:25:04 AM 50/366: domain: https://vplusprize.com; country: it; carrier: vodafone+italia(5.91.127.27); status: OK

02/22/2024 03:25:05 AM 50/366: domain: https://vplusprize.com; country: it; carrier: telecom+italia+mobile(95.74.127.235); status: OK

